nombre_campo;descripcion;modulo;valores_permitidos;numero_pregunta;tema_pregunta;pagina_pdf;estado_extraccion;asignacion_valores
P29_2_1;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo medio (Con ITSE posterior) / Recepcionadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;18;ok;sin_valores
P29_2_2;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo medio (Con ITSE posterior) / Aprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;18;ok;sin_valores
P29_2_3;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo medio (Con ITSE posterior) / Desaprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;18;ok;sin_valores
P29_2_4;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo medio (Con ITSE posterior) / Costo unitario del procedimiento (Soles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_2_5;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo medio (Con ITSE posterior) / Número de requisitos;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_2_6;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo medio (Con ITSE posterior) / Plazo de atención (Días hábiles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_3;funcionamiento para edificaciones calificadas con nivel de riesgo alto (Con ITSE ¿La municipalidad realizó procedimiento administrativo de Licencia de previa)?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;29;Municipalidad, 2021;19;ok;asignado_por_posicion
P29_3_1;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo alto (Con ITSE previa) / Recepcionadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_3_2;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo alto (Con ITSE previa) / Aprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_3_3;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo alto (Con ITSE previa) / Desaprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_3_4;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo alto (Con ITSE previa) / Costo unitario del procedimiento (Soles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_3_5;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo alto (Con ITSE previa) / Número de requisitos;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_3_6;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo alto (Con ITSE previa) / Plazo de atención (Días hábiles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_4;funcionamiento para edificaciones calificadas con nivel de riesgo muy alto (Con ¿La municipalidad realizó procedimiento administrativo de Licencia de ITSE previa) ?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;29;Municipalidad, 2021;19;ok;asignado_por_posicion
P29_4_1;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo muy alto (Con ITSE previa) / Recepcionadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_4_2;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo muy alto (Con ITSE previa) / Aprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_4_3;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo muy alto (Con ITSE previa) / Desaprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;realizados en la;19;ok;sin_valores
P29_4_4;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo muy alto (Con ITSE previa) / Costo unitario del procedimiento (Soles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_4_5;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo muy alto (Con ITSE previa) / Número de requisitos;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_4_6;Licencia de funcionamiento para edificaciones calificadas con nivel de riesgo muy alto (Con ITSE previa) / Plazo de atención (Días hábiles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_5;interferir temporalmente el tránsito en la vía pública por ejecución de obras de ¿La municipalidad realizó procedimiento administrativo de Autorización para conexión domiciliaria de agua, desagüe y energía eléctrica?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;29;Municipalidad, 2021;19;ok;asignado_por_posicion
P29_5_1;ejecución de obras de conexión domiciliaria de agua, desagüe y energía eléctrica Autorización para interferir temporalmente el tránsito en la vía pública por / Recepcionadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_5_2;ejecución de obras de conexión domiciliaria de agua, desagüe y energía eléctrica Autorización para interferir temporalmente el tránsito en la vía pública por / Aprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_5_3;ejecución de obras de conexión domiciliaria de agua, desagüe y energía eléctrica Autorización para interferir temporalmente el tránsito en la vía pública por / Desaprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_5_4;ejecución de obras de conexión domiciliaria de agua, desagüe y energía eléctrica Autorización para interferir temporalmente el tránsito en la vía pública por / Costo unitario del procedimiento (Soles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_5_5;ejecución de obras de conexión domiciliaria de agua, desagüe y energía eléctrica Autorización para interferir temporalmente el tránsito en la vía pública por / Número de requisitos;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_5_6;ejecución de obras de conexión domiciliaria de agua, desagüe y energía eléctrica Autorización para interferir temporalmente el tránsito en la vía pública por / Plazo de atención (Días hábiles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;19;ok;sin_valores
P29_6;¿La municipalidad realizó procedimiento administrativo de Copia certificada de partida de nacimiento?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;29;Municipalidad, 2021;20;ok;asignado_por_posicion
P29_6_1;Copia certificada de partida de nacimiento / Recepcionadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_6_2;Copia certificada de partida de nacimiento / Aprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_6_3;Copia certificada de partida de nacimiento / Desaprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_6_4;Copia certificada de partida de nacimiento / Costo unitario del procedimiento (Soles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_6_5;Copia certificada de partida de nacimiento / Número de requisitos;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_6_6;Copia certificada de partida de nacimiento / Plazo de atención (Días hábiles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_7;¿La municipalidad realizó procedimiento administrativo de Copia certificada de partida de defunción?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;29;Municipalidad, 2021;20;ok;asignado_por_posicion
P29_7_1;Copia certificada de partida de defunción / Recepcionadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_7_2;Copia certificada de partida de defunción / Aprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_7_3;Copia certificada de partida de defunción / Desaprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_7_4;Copia certificada de partida de defunción / Costo unitario del procedimiento (Soles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_7_5;Copia certificada de partida de defunción / Número de requisitos;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Procedimientos;20;ok;sin_valores
P29_7_6;Copia certificada de partida de defunción / Plazo de atención (Días hábiles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Administrativos;20;ok;sin_valores
P29_8;¿La municipalidad realizó procedimiento administrativo de Copia certificada de partida de matrimonio?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;29;Municipalidad, 2021;20;ok;asignado_por_posicion
P29_8_1;Copia certificada de partida de matrimonio / Recepcionadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_8_2;Copia certificada de partida de matrimonio / Aprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_8_3;Copia certificada de partida de matrimonio / Desaprobadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_8_4;Copia certificada de partida de matrimonio / Costo unitario del procedimiento (Soles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_8_5;Copia certificada de partida de matrimonio / Número de requisitos;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_8_6;Copia certificada de partida de matrimonio / Plazo de atención (Días hábiles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_9;¿La municipalidad realizó procedimiento administrativo de Acceso a la información pública (Copia fotostática simple)?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;29;Municipalidad, 2021;20;ok;asignado_por_posicion
P29_9_1;Acceso a la información pública (Copia fotostática simple) / Recepcionadas;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_9_4;Acceso a la información pública (Copia fotostática simple) / Costo unitario del procedimiento (Soles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_9_5;Acceso a la información pública (Copia fotostática simple) / Número de requisitos;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
P29_9_6;Acceso a la información pública (Copia fotostática simple) / Plazo de atención (Días hábiles);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;29;Municipalidad, 2021;20;ok;sin_valores
VFI_P30;Municipalidad informante;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No informó | 1: Informó;29;Municipalidad, 2021;20;ok;asignado_por_posicion
P30_1;Canales de atención al ciudadano / Atención en ventanilla y/o mesa de partes;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 1: Sí;29;Municipalidad, 2021;20;ok;asignado_por_posicion
P30_2;Canales de atención al ciudadano / Línea de telefonía fija y/o móvil;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 2: Sí;29;Municipalidad, 2021;20;ok;asignado_por_posicion
P30_3;Canales de atención al ciudadano / Correo electrónico;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 3: Sí;30;al ciudadano que;20;ok;asignado_por_posicion
P30_4;Canales de atención al ciudadano / Buzón de Sugerencias;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 4: Sí;30;municipalidad, 2022;20;ok;asignado_por_posicion
P30_5;Canales de atención al ciudadano / Libro de Reclamaciones;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 5: Sí;30;municipalidad, 2022;20;ok;asignado_por_posicion
P30_7;Canales de atención al ciudadano / Atención por mesa de partes virtual;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 7: Sí;30;municipalidad, 2022;20;ok;asignado_por_posicion
P30_8;Canales de atención al ciudadano / Redes Sociales;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 8: Sí;30;municipalidad, 2022;21;ok;asignado_por_posicion
P30_6;Canales de atención al ciudadano / Otro canal de atención;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 6: Sí;30;tiene la;21;ok;asignado_por_posicion
P30_6_O;Canales de atención al ciudadano / Otro canal de atención / Especifique;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;30;municipalidad, 2022;21;ok;sin_valores
VFI_P31;Municipalidad informante;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No informó | 1: Informó;30;municipalidad, 2022;21;ok;asignado_por_posicion
P31_1;Modalidades de pago / En ventanilla de la municipalidad con efectivo;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 1: Sí;30;municipalidad, 2022;21;ok;asignado_por_posicion
P31_2;Modalidades de pago / En ventanilla de la municipalidad con tarjeta de crédito o débito;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 2: Sí;30;Modalidades de;21;ok;asignado_por_posicion
P31_3;Modalidades de pago / Página Web de la municipalidad (Pago en línea);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 3: Sí;31;Municipalidad para;21;ok;asignado_por_posicion
P31_4;Modalidades de pago / Instituciones financieras (Bancos y agentes, cajas municipales, entre otros);MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 4: Sí;31;y/o servicios, 2022;21;ok;asignado_por_posicion
P31_5;Modalidades de pago / Otra modalidad de pago;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No | 5: Sí;31;y/o servicios, 2022;21;ok;asignado_por_posicion
P31_5_O;Modalidades de pago / Otra modalidad de pago / Especifique;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;31;y/o servicios, 2022;21;ok;sin_valores
VFI_P32;Municipalidad informante;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No informó | 1: Informó;31;y/o servicios, 2022;21;ok;asignado_por_posicion
P32;¿La Municipalidad tiene personal exclusivo del área de administracion tributaria?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Tiene | 2: No tiene;31;Personal exclusivo;21;ok;asignado_por_posicion
P32_1_T;Personal exclusivo del área al 31 de diciembre 2021 / Total;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;31;administracion;21;ok;sin_valores
P32_1_M;Personal exclusivo del área al 31 de diciembre 2021 / Mujer;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;32;tributaria al 31 de;21;ok;sin_valores
P32_1_H;Personal exclusivo del área al 31 de diciembre 2021 / Hombre;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;32;diciembre 2021 y 31;21;ok;sin_valores
P32_2_T;Personal exclusivo del área al 31 de marzo 2022 / Total;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;32;de marzo 2022;21;ok;sin_valores
P32_2_M;Personal exclusivo del área al 31 de marzo 2022 / Mujer;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;32;de marzo 2022;21;ok;sin_valores
P32_2_H;Personal exclusivo del área al 31 de marzo 2022 / Hombre;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;32;de marzo 2022;21;ok;sin_valores
VFI_P33;Municipalidad informante;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No informó | 1: Informó;32;de marzo 2022;21;ok;asignado_por_posicion
P33A;¿La municipalidad tiene un área de ejecución coactiva?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí y depende del Área de Administración Tributaria | 2: Sí y no depende del Área de Administración Tributaria | 3: No tiene área de ejecución coactiva;33;Ejecución Coactiva,;21;ok;asignado_por_posicion
VFI_P34;Municipalidad informante;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;0: No informó | 1: Informó;33;2022;21;ok;asignado_por_posicion
P34_1;¿La municipalidad otorgó licencias de funcionamiento para establecimientos de SERVICIOS: Hoteles, hostales y otros establecimientos de hospedaje?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;33;Municipalidad que;21;ok;asignado_por_posicion
P34A_1;Licencias de funcionamiento para establecimientos de SERVICIOS / Hoteles, hostales y otros establecimientos de hospedaje / Número;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;34;establecimientos,;21;ok;sin_valores
P34_2;¿La municipalidad otorgó licencias de funcionamiento para establecimientos de SERVICIOS: Restaurantes y otros establecimientos de comidas y bebidas?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;34;2021;21;ok;asignado_por_posicion
P34A_2;Licencias de funcionamiento para establecimientos de SERVICIOS / Restaurantes y otros establecimientos de comidas y bebidas / Número;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;34;2021;22;ok;sin_valores
P34_3;¿La municipalidad otorgó licencias de funcionamiento para establecimientos de SERVICIOS: Agencias de viaje y de turismo?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;34;2021;22;ok;asignado_por_posicion
P34A_3;Licencias de funcionamiento para establecimientos de SERVICIOS / Agencias de viaje y de turismo / Número;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;34;2021;22;ok;sin_valores
P34_4;¿La municipalidad otorgó licencias de funcionamiento para establecimientos de SERVICIOS: Peluquería y otros establecimientos de belleza?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;34;2021;22;ok;asignado_por_posicion
P34A_4;Licencias de funcionamiento para establecimientos de SERVICIOS / Peluquería y otros establecimientos de belleza / Número;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;34;2021;22;ok;sin_valores
P34_5;¿La municipalidad otorgó licencias de funcionamiento para establecimientos de SERVICIOS: Instituciones financieras y de seguros?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;34;2021;22;ok;asignado_por_posicion
P34A_5;Licencias de funcionamiento para establecimientos de SERVICIOS / Instituciones financieras y de seguros / Número;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;;34;2021;22;ok;sin_valores
P34_6;¿La municipalidad otorgó licencias de funcionamiento para establecimientos de SERVICIOS: Artes, entretenimiento y actividades culturales?;MÓDULO IV: COMPETENCIAS Y FUNCIONES DE LA MUNICIPALIDAD;1: Sí | 2: No;34;2021;22;ok;asignado_por_posicion
